0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,labels
78,65,83,82,69,69,78,46,77,73,84,85,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
70,65,82,72,65,78,46,77,65,72,77,85,68,46,72,69,77,69,76,46,46,46,46,46,46,46,46,46,46,46,1
83,79,72,65,78,65,46,84,65,83,78,73,77,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
83,72,65,66,66,73,82,46,65,72,77,69,68,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
83,65,77,73,65,46,83,72,65,66,78,65,90,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
83,65,66,65,72,46,85,77,77,73,69,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
82,69,90,85,65,78,85,76,46,73,83,76,65,77,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
89,65,83,73,82,46,83,65,68,85,76,76,65,72,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
65,83,77,65,46,65,75,84,69,82,46,77,79,85,83,85,77,73,46,46,46,46,46,46,46,46,46,46,46,46,0
83,73,84,65,82,65,46,74,65,72,65,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
83,79,66,85,74,46,74,79,65,82,68,65,82,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
77,85,69,69,68,46,73,83,76,65,77,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
82,65,77,73,83,72,65,46,80,82,73,84,72,65,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
77,68,46,46,66,65,90,76,85,82,46,82,65,72,77,65,78,46,46,46,46,46,46,46,46,46,46,46,46,46,1
80,65,86,69,76,46,65,72,83,65,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
83,72,65,72,82,69,69,78,46,65,90,65,68,46,84,65,83,78,85,66,65,46,46,46,46,46,46,46,46,46,0
78,65,83,82,73,78,65,46,78,65,83,73,77,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
78,65,72,73,68,85,76,46,73,83,76,65,77,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
65,78,87,65,82,85,76,46,73,83,76,65,77,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
71,65,90,73,46,84,65,78,90,73,78,65,46,77,69,72,78,65,90,46,46,46,46,46,46,46,46,46,46,46,0
90,69,82,82,73,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
65,72,77,69,68,46,82,65,84,78,65,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
78,65,66,73,76,65,46,46,90,65,77,65,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
72,65,83,65,78,46,73,83,84,73,65,81,85,69,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
77,68,46,46,77,73,78,72,65,74,46,80,82,79,68,72,65,78,46,46,46,46,46,46,46,46,46,46,46,46,1
78,65,90,78,73,78,46,65,75,72,84,69,82,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
65,66,68,85,76,46,72,65,78,78,65,78,46,83,65,82,75,65,82,46,46,46,46,46,46,46,46,46,46,46,1
77,82,83,46,78,85,83,82,65,84,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
83,65,77,73,65,46,75,72,65,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
83,79,72,69,76,46,82,65,78,65,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
83,72,79,65,73,66,46,77,65,72,77,85,68,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
65,66,68,85,76,46,77,85,78,73,77,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
77,68,46,65,82,73,70,85,76,46,73,83,76,65,77,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
77,73,76,73,46,67,72,79,87,68,72,85,82,89,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
83,65,68,73,65,46,82,65,72,77,65,78,46,67,72,79,87,68,72,85,82,89,46,46,46,46,46,46,46,46,0
83,72,65,87,75,65,84,46,65,76,73,46,77,73,65,72,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
70,65,82,74,65,78,65,46,66,69,71,85,77,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
77,85,78,73,82,65,46,65,66,69,68,73,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
65,78,73,75,65,46,78,65,87,65,82,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
83,65,90,90,65,68,46,72,79,83,83,65,73,78,46,83,72,85,86,79,46,46,46,46,46,46,46,46,46,46,1
70,65,82,90,65,78,65,46,72,79,81,85,69,46,66,73,78,68,85,46,46,46,46,46,46,46,46,46,46,46,0
70,65,82,65,72,78,65,65,90,46,46,70,69,82,79,90,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
83,65,90,73,65,46,46,65,72,77,69,68,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
90,65,75,65,82,73,65,46,65,72,77,69,68,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
75,65,78,73,90,46,70,65,84,69,77,65,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
90,65,82,69,69,78,46,83,72,65,82,65,82,46,90,65,77,65,76,46,46,46,46,46,46,46,46,46,46,46,0
84,65,82,69,75,46,82,65,72,77,65,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
69,76,65,46,65,72,77,69,68,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
78,85,74,72,65,84,46,78,85,69,82,73,69,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
77,79,78,73,46,73,83,76,65,77,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
78,65,82,71,73,83,46,65,78,87,65,82,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
68,73,80,65,78,71,75,65,82,46,77,79,78,68,65,76,46,68,73,80,85,46,46,46,46,46,46,46,46,46,1
68,65,87,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
77,68,46,46,65,66,68,85,76,76,65,72,46,65,76,46,77,65,77,85,78,46,46,46,46,46,46,46,46,46,1
78,65,90,73,65,46,89,69,83,77,73,78,46,46,77,73,77,46,46,46,46,46,46,46,46,46,46,46,46,46,0
65,82,83,46,75,72,65,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
83,65,77,73,65,46,65,77,73,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
82,65,70,73,65,46,72,79,83,69,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
65,68,73,66,65,46,65,84,73,81,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
78,65,83,69,82,46,65,72,77,69,68,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
77,69,72,73,82,46,75,85,77,65,82,46,66,65,73,68,89,65,46,46,46,46,46,46,46,46,46,46,46,46,1
78,65,70,73,83,46,82,65,72,77,65,78,46,79,86,73,67,46,46,46,46,46,46,46,46,46,46,46,46,46,1
65,83,82,65,70,85,76,46,82,79,75,73,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
83,89,69,68,65,46,46,77,65,72,69,69,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
84,65,83,76,73,77,65,46,74,65,72,65,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
83,85,78,74,73,68,65,46,84,65,78,85,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
83,89,69,68,65,46,83,69,69,77,65,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
83,89,69,68,65,46,46,83,65,76,77,65,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
72,65,83,73,78,65,46,75,72,65,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
67,72,65,82,85,46,66,65,83,72,73,82,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
77,82,46,71,82,69,69,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
82,79,90,65,78,65,46,72,65,70,73,90,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
68,82,73,83,72,84,73,46,71,72,79,83,72,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
78,79,83,72,73,78,46,46,78,65,87,65,76,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
73,77,65,77,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
78,79,87,83,72,69,69,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
65,89,69,83,72,65,46,46,65,78,73,75,65,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
77,69,69,82,46,65,68,78,65,78,46,65,76,73,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
84,65,78,86,73,82,46,65,72,77,69,68,46,77,85,82,65,68,46,46,46,46,46,46,46,46,46,46,46,46,1
46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
90,65,75,73,65,46,46,90,69,82,73,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
82,85,80,65,46,65,75,84,69,82,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
75,65,77,82,85,76,46,73,83,76,65,77,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
83,72,79,87,69,66,46,72,79,83,83,65,73,78,46,82,73,90,86,73,46,46,46,46,46,46,46,46,46,46,1
77,73,78,72,65,90,46,82,69,90,65,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
77,85,72,65,77,77,65,68,46,83,85,78,79,78,46,77,79,76,76,65,46,83,69,76,73,77,46,46,46,46,1
83,72,85,75,76,65,46,85,83,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
70,65,72,77,73,68,65,46,82,79,78,71,79,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
70,65,82,85,75,46,65,66,68,85,76,76,65,72,46,83,72,79,72,65,71,46,46,46,46,46,46,46,46,46,1
78,75,46,83,72,79,85,75,65,84,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
77,65,83,85,68,46,82,65,78,65,46,75,72,65,78,68,65,75,65,82,46,46,46,46,46,46,46,46,46,46,1
77,68,46,46,83,65,76,65,72,46,85,68,68,73,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
83,65,68,73,65,46,72,65,81,85,69,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
79,82,66,73,78,68,46,66,46,46,83,72,65,73,75,65,84,46,46,46,46,46,46,46,46,46,46,46,46,46,1
77,68,46,46,78,65,83,73,82,85,76,46,73,83,76,65,77,46,46,46,46,46,46,46,46,46,46,46,46,46,1
68,65,73,83,89,46,83,85,76,84,65,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
78,65,68,73,65,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
83,72,79,80,78,73,76,46,77,65,72,77,85,68,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
77,46,65,90,73,90,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
77,79,72,73,85,68,68,73,78,46,75,72,65,78,46,83,85,77,79,78,46,46,46,46,46,46,46,46,46,46,1
83,65,69,69,68,46,67,72,79,87,68,72,85,82,89,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
72,65,66,73,66,85,76,46,66,65,83,72,65,82,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
82,69,66,65,46,87,65,72,69,69,68,46,67,72,79,87,68,72,85,82,89,46,46,46,46,46,46,46,46,46,0
87,65,74,65,72,65,84,46,65,78,87,65,82,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
90,65,89,69,68,85,82,46,82,65,72,77,65,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
90,65,73,69,68,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
78,65,90,78,73,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
77,79,72,73,77,65,46,77,82,73,68,85,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
77,65,72,66,85,66,46,65,76,65,77,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
83,79,72,69,76,65,46,65,75,84,65,82,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
71,75,77,46,78,73,76,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
69,86,65,78,46,46,83,65,73,70,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
83,72,65,75,73,76,65,46,80,65,82,86,73,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
83,65,66,73,78,65,46,80,65,82,86,69,69,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
70,79,73,83,65,76,46,65,72,77,69,68,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
78,65,83,82,73,78,46,76,73,90,65,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
65,82,65,70,65,84,72,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
77,65,82,73,78,65,46,46,72,85,81,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
78,85,80,85,84,46,74,65,72,65,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
77,68,46,70,65,90,76,69,46,82,65,66,66,73,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
78,65,89,69,77,85,82,46,82,65,72,77,65,78,46,72,73,77,69,76,46,46,46,46,46,46,46,46,46,46,1
83,65,72,65,78,65,74,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
81,85,65,77,82,85,76,46,72,65,83,65,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
78,85,82,46,65,72,77,69,68,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
73,83,72,84,73,65,81,46,83,72,85,86,79,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
77,79,72,65,77,77,65,68,46,78,65,70,73,90,46,82,73,65,68,85,90,90,65,77,65,78,46,46,46,46,1
70,65,82,72,65,78,46,65,72,77,69,68,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
83,65,89,77,65,46,73,83,76,65,77,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
84,65,83,78,73,65,46,90,73,83,72,65,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
65,83,73,70,46,65,89,79,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
83,72,65,77,83,85,90,90,65,77,65,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
65,66,69,69,82,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
75,65,77,82,85,78,46,78,65,72,65,82,46,75,65,78,65,75,46,46,46,46,46,46,46,46,46,46,46,46,0
77,68,46,70,65,73,83,65,76,46,82,65,83,72,73,68,46,83,85,78,46,46,46,46,46,46,46,46,46,46,1
77,79,72,65,77,77,65,68,46,83,72,65,84,73,76,46,65,76,46,65,82,65,86,46,46,46,46,46,46,46,1
70,65,82,72,65,78,46,78,79,79,82,46,71,65,76,73,66,46,46,46,46,46,46,46,46,46,46,46,46,46,1
77,85,72,65,77,77,65,68,46,65,82,73,70,85,82,46,82,65,72,77,65,78,46,46,46,46,46,46,46,46,1
70,65,85,90,73,65,46,82,73,70,65,84,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
79,82,73,78,46,84,65,78,74,73,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
77,68,46,46,83,72,79,72,65,71,72,46,72,79,83,83,65,73,78,46,46,46,46,46,46,46,46,46,46,46,1
65,84,73,81,85,82,46,82,65,72,77,65,78,46,77,82,73,68,72,65,46,46,46,46,46,46,46,46,46,46,1
77,82,83,46,46,72,79,83,83,65,73,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
83,79,72,65,78,85,82,46,82,65,72,77,65,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
65,77,73,84,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
70,65,72,77,73,68,65,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
84,65,78,73,65,46,80,65,82,86,69,69,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
70,65,84,69,77,65,46,46,83,72,65,72,74,65,72,65,78,46,46,46,46,46,46,46,46,46,46,46,46,46,0
90,65,75,73,82,46,83,65,74,73,66,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
77,68,46,82,65,83,72,69,76,46,65,76,73,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
72,65,83,65,78,46,84,65,76,85,75,68,69,82,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
77,68,46,46,84,65,85,72,73,68,85,76,46,73,83,76,65,77,46,46,46,46,46,46,46,46,46,46,46,46,1
82,73,70,65,84,46,90,65,77,65,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
82,65,74,68,73,80,46,68,65,83,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
83,72,65,70,75,65,84,46,77,85,83,84,65,70,65,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
65,70,82,73,68,65,46,80,82,73,77,65,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
83,72,79,85,82,65,86,46,83,72,65,82,73,70,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
65,84,73,89,65,46,65,85,82,80,65,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
70,65,72,82,73,65,46,74,69,83,83,89,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
77,79,72,65,77,77,65,68,46,83,72,65,72,69,69,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
84,65,83,78,85,86,65,46,83,85,76,84,65,78,65,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
77,79,72,65,77,77,65,68,46,83,72,85,77,79,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
77,68,46,46,72,69,76,65,76,85,90,90,65,77,65,78,46,82,65,81,73,66,46,46,46,46,46,46,46,46,1
78,65,72,82,73,78,46,82,65,84,82,73,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
83,72,65,82,77,73,78,46,73,83,76,65,77,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
83,65,72,78,65,90,46,83,85,76,84,65,78,65,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
77,79,85,83,85,77,73,46,46,83,69,78,68,46,71,85,80,84,65,46,46,46,46,46,46,46,46,46,46,46,0
84,65,77,65,78,78,65,46,81,85,79,82,69,83,72,73,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
78,79,83,72,65,66,65,46,77,79,66,65,82,65,75,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
77,68,46,46,83,72,65,77,83,46,73,77,82,65,78,46,83,72,85,86,79,46,46,46,46,46,46,46,46,46,1
84,85,82,73,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
82,65,74,85,46,85,78,67,79,77,77,79,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
78,65,83,73,77,65,46,82,85,77,73,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
72,79,77,69,83,80,85,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
77,82,83,46,77,73,83,72,82,65,84,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
77,79,82,83,72,69,68,65,46,65,75,84,69,82,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
84,65,78,90,73,78,65,46,46,70,76,79,82,65,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
70,65,82,90,65,78,65,46,89,69,65,83,77,73,77,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
83,72,65,82,77,73,78,46,72,85,68,65,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
65,72,65,78,65,70,46,65,82,73,75,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
77,65,77,85,78,46,77,79,82,83,72,69,68,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
78,69,87,65,90,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
77,85,78,78,73,46,65,83,72,82,65,70,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
78,79,68,73,46,83,72,65,82,77,73,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
75,65,77,65,76,46,46,72,79,83,83,65,73,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
84,79,85,72,69,68,85,82,46,82,65,72,77,65,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
84,65,72,77,73,78,65,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
71,85,76,65,77,72,79,83,83,65,73,78,46,77,65,78,73,75,46,46,46,46,46,46,46,46,46,46,46,46,0
65,68,78,65,78,46,69,70,65,68,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
82,65,83,72,69,76,46,69,77,82,65,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
83,65,78,74,73,68,65,46,65,70,82,79,90,65,46,46,75,72,65,78,46,46,46,46,46,46,46,46,46,46,0
65,72,65,83,85,78,46,72,65,66,73,66,46,65,82,65,78,89,65,46,46,46,46,46,46,46,46,46,46,46,1
83,65,73,75,65,84,46,65,72,77,77,69,68,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
65,70,82,73,78,46,46,72,79,83,83,65,73,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
83,89,69,68,65,46,83,85,77,73,89,65,46,72,65,83,65,78,46,46,46,46,46,46,46,46,46,46,46,46,0
73,81,66,65,76,46,72,79,83,83,65,73,78,46,83,85,77,79,78,46,46,46,46,46,46,46,46,46,46,46,1
82,69,65,65,46,82,65,72,77,65,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
78,79,78,68,73,83,72,65,46,72,65,81,85,69,46,78,73,76,70,85,76,46,46,46,46,46,46,46,46,46,0
77,65,74,79,82,46,83,65,82,87,65,82,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
83,85,72,69,76,46,82,65,78,65,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
80,82,73,65,78,75,65,46,83,85,77,65,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
83,65,82,65,72,46,72,65,83,65,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
78,65,73,77,85,76,46,75,65,68,69,82,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
78,73,77,77,73,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
66,65,66,76,85,46,83,65,76,65,85,68,68,73,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
65,66,85,46,83,65,73,68,46,67,72,79,87,68,72,85,82,89,46,83,73,70,65,84,46,46,46,46,46,46,1
90,65,82,73,78,46,67,72,79,87,68,72,85,82,89,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
82,65,74,46,82,65,90,85,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
77,46,65,46,65,90,73,90,46,75,72,65,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
77,82,46,46,83,72,65,77,83,85,68,68,73,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
74,65,72,65,78,65,82,65,46,65,75,72,84,69,82,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
83,65,82,65,72,46,65,90,73,77,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
84,73,65,78,65,46,84,65,78,72,65,90,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
70,65,73,83,65,76,46,75,65,82,73,77,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
78,65,68,73,77,46,72,79,83,83,65,73,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
78,73,66,73,82,46,72,65,83,65,78,46,82,85,80,65,78,84,73,46,46,46,46,46,46,46,46,46,46,46,0
46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
78,65,70,73,90,65,46,65,84,73,81,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
82,79,83,69,46,65,75,72,84,69,82,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
68,79,72,65,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
77,68,46,78,65,68,69,82,46,72,79,83,83,65,73,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
77,79,72,65,77,77,65,68,46,74,65,72,73,68,46,72,65,83,83,65,78,46,83,72,65,78,84,79,46,46,1
