SBU_id,master_category_id,service_category_id,loc_id,media_id,sp_id,lft_platform,placed_orders,taken_orders,complains,avg_csat,csat_number,lft_reschedules_customer,lft_customer_gmv,create_hr_day,schedule_hr_day,gap_hr_create_schedule,sp_change,reschedule_counter,schedule_due_counter,if_promo_used,if_completed
1,1,284,2.0,12.0,1276,376,11,9,0,5.0,3,13,6036.00,12,14,1,0,0,1,0,0
1,1,11,11.0,2.0,2284,491,72,36,3,5.0,9,150,21981.00,8,16,7,0,0,0,0,0
6,185,488,4.0,2.0,99658,161,8,6,1,5.0,5,8,1349.00,19,10,38,0,1,1,1,1
6,185,247,1.0,12.0,76159,429,35,33,3,4.55,20,65,37897.00,16,20,99,0,2,0,0,1
1,1,14,11.0,8.0,2526,467,21,21,0,5.0,18,12,65496.00,12,16,51,0,0,0,1,1
1,225,22,11.0,8.0,2526,570,30,17,2,5.0,10,26,17806.00,16,15,22,0,1,2,0,0
7,184,72,6.0,9.0,3504,228,12,6,0,5.0,5,14,6480.00,16,18,145,0,4,1,0,1
1,225,21,11.0,2.0,649,513,17,10,3,4.875,8,22,21454.00,16,20,27,0,1,0,0,0
6,185,247,44.0,12.0,4972,335,10,8,0,4.6,5,5,3279.00,13,18,76,0,0,0,0,1
6,185,247,36.0,8.0,12664,287,6,5,0,4.6,5,9,9500.00,22,12,13,0,1,0,0,1
1,1,643,4.0,2.0,99688,976,11,3,0,5.0,1,23,2150.00,17,20,242,0,4,1,1,0
3,3,152,20.0,9.0,3439,57,4,1,0,5.0,1,7,17990.00,13,15,361,1,5,0,0,1
5,186,65,11.0,9.0,3015,788,13,9,4,4.0,8,25,15320.00,12,14,1,0,0,0,0,1
5,186,207,11.0,9.0,3015,47,24,15,3,3.25,8,20,5350.00,18,10,39,0,0,0,0,1
1,1,587,43.0,12.0,14799,242,5,4,0,5.0,2,9,986.00,15,17,145,1,3,0,0,0
3,221,223,1.0,2.0,233,961,23,9,0,4.333333333333333,3,57,25180.43,20,18,141,0,3,0,0,0
5,186,564,20.0,2.0,1937,231,7,2,1,5.0,2,17,800.00,11,14,2,0,1,0,0,1
2,226,26,2.0,8.0,2586,854,37,3,3,3.6666666666666665,3,56,7300.00,23,14,158,1,1,1,0,0
8,455,457,1.0,8.0,17294,728,45,24,3,4.545454545454546,11,106,14199.00,18,20,745,1,16,6,0,1
1,225,22,11.0,9.0,7302,601,14,10,2,4.833333333333333,6,6,5759.83,17,19,1,1,0,0,0,0
1,225,21,20.0,5.0,71414,0,1,1,0,5.0,1,1,300.00,14,18,3,0,1,1,0,1
6,185,488,4.0,2.0,99658,1050,11,10,0,4.8,5,16,5099.00,15,14,22,0,0,1,1,1
5,186,655,6.0,9.0,85349,496,75,41,7,2.6875,32,73,71126.00,9,9,23,0,2,1,0,0
1,1,10,11.0,8.0,905,23,3,2,0,5.0,2,2,400.00,15,17,1,0,0,1,0,0
2,226,295,12.0,8.0,68538,280,8,2,0,5.0,1,21,3200.00,20,16,19,1,1,0,0,0
1,1,10,12.0,2.0,975,686,11,8,1,4.714285714285714,7,8,15006.44,17,20,2,0,0,0,0,1
1,1,14,20.0,8.0,63688,296,207,205,0,5.0,194,3,113980.00,9,10,0,0,0,0,0,1
3,3,152,43.0,2.0,76877,199,2,1,0,5.0,1,1,3000.00,13,20,54,0,0,0,0,0
1,225,22,11.0,9.0,74761,321,13,7,1,5.0,3,9,6229.00,18,9,14,1,0,0,0,1
8,627,628,7.0,2.0,86043,629,33,24,1,4.7,20,27,14699.00,22,0,-22,0,0,0,0,1
1,1,12,5.0,2.0,277,33,5,5,0,5.0,2,4,49300.00,15,19,3,0,1,0,1,1
1,1,618,1.0,2.0,9,6,3,2,0,3.5,2,14,1250.00,10,12,121,0,10,1,0,1
5,186,69,6.0,8.0,751,6,2,1,0,5.0,1,1,2500.00,18,12,17,0,1,0,1,0
8,101,159,8.0,12.0,75683,94,6,4,1,5.0,3,9,4320.00,15,20,124,0,1,0,0,0
4,183,200,2.0,12.0,73618,303,10,9,0,5.0,4,11,5610.00,12,16,27,0,0,0,0,1
7,184,72,2.0,8.0,3504,96,11,5,1,5.0,4,26,4480.00,14,18,315,0,10,0,1,1
7,184,584,44.0,8.0,69231,25,2,2,2,4.0,2,8,550.00,20,10,181,0,2,2,0,1
3,221,223,6.0,8.0,76712,756,5,4,1,5.0,4,3,14199.28,0,9,56,1,0,0,1,0
4,183,167,5.0,8.0,13474,1181,43,30,2,4.391304347826087,23,41,22489.00,10,12,1,1,1,1,1,0
1,225,21,36.0,8.0,49086,507,27,15,2,4.733333333333333,15,28,21270.00,16,18,1,1,0,1,0,0
1,225,22,1.0,8.0,1133,579,5,4,0,5.0,4,3,800.00,12,13,0,0,0,0,0,1
4,183,167,12.0,9.0,25864,178,19,11,0,5.0,9,24,12240.00,14,9,18,0,3,1,0,1
1,1,11,6.0,8.0,28,447,20,14,2,4.636363636363637,11,25,13638.00,10,16,5,0,0,0,0,1
3,224,434,2.0,12.0,12983,519,42,20,4,4.181818181818182,11,55,20548.00,11,20,32,0,2,1,1,0
1,1,10,1.0,2.0,2526,0,1,1,0,5.0,1,1,1700.00,21,12,14,0,1,0,0,1
2,226,279,5.0,2.0,18220,568,10,4,2,4.666666666666667,3,30,2550.00,17,14,2396,0,14,1,1,0
1,1,618,11.0,12.0,28,706,21,13,0,5.0,8,21,17968.00,18,16,21,0,2,0,0,1
4,183,167,1.0,12.0,99814,571,40,30,0,4.8076923076923075,26,34,21903.00,13,16,2,0,0,0,1,0
1,1,14,49.0,8.0,1309,431,30,10,10,4.0,6,53,13849.00,9,11,1,0,0,0,0,1
4,183,571,5.0,9.0,67076,486,41,32,2,5.0,25,78,31929.00,21,16,66,0,1,0,0,1
1,225,21,11.0,8.0,49086,284,15,9,0,4.0,1,32,46135.00,16,14,21,0,0,0,0,1
1,1,19,11.0,2.0,1800,2,3,1,0,5.0,1,5,400.00,16,20,123,1,1,1,1,1
7,184,584,8.0,12.0,1419,212,8,5,0,2.5,2,22,1530.00,14,4,253,1,4,0,1,1
1,73,75,5.0,9.0,4964,160,8,3,1,4.333333333333333,3,17,3048.00,16,15,22,0,2,0,0,1
6,185,247,11.0,9.0,4972,188,39,35,4,4.21875,32,40,15120.00,3,11,7,0,0,0,0,0
5,186,69,73.0,9.0,3015,4,2,1,1,3.0,1,4,1800.00,1,10,176,0,0,0,1,0
1,1,10,1.0,8.0,1376,0,1,1,0,5.0,1,5,1500.00,13,17,51,0,5,0,0,1
,338,360,12.0,5.0,190109,1052,6,6,0,4.5,2,12,21338.00,13,17,51,0,2,1,0,1
7,184,672,4.0,2.0,99658,775,12,10,1,4.666666666666667,6,19,11031.00,17,15,237,0,4,3,1,1
6,185,247,1.0,12.0,62503,256,4,3,0,4.0,2,5,8320.00,13,19,53,0,1,2,1,1
1,1,284,44.0,12.0,1276,41,6,3,0,5.0,2,9,1190.00,18,20,1,0,0,1,0,0
2,226,25,44.0,2.0,19932,346,5,3,0,5.0,1,7,900.00,16,19,50,0,1,2,0,0
1,225,22,1.0,11.0,649,1039,40,32,1,4.666666666666667,6,31,9842.00,21,9,11,0,0,1,0,0
2,226,26,2.0,12.0,2552,652,31,21,1,5.0,11,61,15874.50,17,15,333,0,9,7,0,0
5,186,207,12.0,8.0,3015,64,9,3,0,5.0,1,2,1100.00,15,10,18,0,0,1,0,1
1,225,21,5.0,2.0,595,422,8,5,0,5.0,2,17,6124.00,10,21,34,0,3,0,0,1
1,1,14,1.0,8.0,595,285,5,4,1,5.0,4,5,8200.00,11,15,3,0,0,0,0,1
5,186,207,11.0,8.0,3015,1213,139,108,3,4.769230769230769,26,94,43629.66,23,11,131,0,0,0,0,0
1,225,22,7.0,8.0,1376,320,8,5,0,5.0,4,8,5780.00,14,14,47,1,1,1,0,0
8,333,693,2.0,8.0,133849,955,19,11,1,5.0,9,52,13701.00,11,10,598,1,2,1,0,0
4,183,167,11.0,9.0,1738,471,9,5,0,5.0,2,15,5299.00,18,15,20,0,1,0,0,0
5,186,207,4.0,2.0,99573,1051,51,36,4,4.5625,16,78,8366.00,17,16,46,0,1,1,1,1
4,544,546,11.0,9.0,13935,366,37,22,0,4.944444444444445,18,55,16849.00,12,20,7,0,1,0,0,1
7,184,72,12.0,11.0,2345,838,22,20,1,3.8,5,9,10871.00,17,17,191,0,0,0,0,1
4,544,546,4.0,12.0,13935,390,29,17,0,5.0,12,27,24229.42,13,11,45,1,0,0,0,0
1,1,12,20.0,8.0,28,195,3,3,0,3.6666666666666665,3,5,1800.00,22,18,67,0,4,0,0,1
5,186,207,1.0,2.0,73946,1,3,2,0,5.0,2,0,1550.00,19,10,14,1,0,0,1,0
1,225,450,1.0,8.0,649,259,3,2,1,5.0,2,3,2200.00,8,20,59,0,3,1,0,0
1,1,14,5.0,9.0,595,1049,32,20,1,4.333333333333333,12,60,51365.00,11,20,344,0,13,1,1,1
6,185,488,4.0,8.0,76159,1251,329,258,16,4.6835443037974684,79,468,1096055.16,13,12,70,0,0,0,0,1
1,1,14,1.0,12.0,99688,1068,38,21,1,4.857142857142857,7,76,20190.00,12,16,195,0,4,3,0,0
1,225,21,51.0,2.0,17811,339,5,1,0,1.0,1,0,300.00,15,18,2,0,0,1,0,0
6,185,247,8.0,8.0,12664,367,23,13,1,4.5,4,25,4008.00,15,17,25,0,1,0,0,1
1,1,618,11.0,12.0,28,446,16,6,2,3.6666666666666665,3,22,2389.00,13,9,379,0,4,0,0,0
6,185,227,11.0,8.0,74981,301,16,6,0,5.0,3,10,480.00,11,13,25,0,0,0,0,0
5,186,69,2.0,9.0,68538,597,19,10,1,4.285714285714286,7,35,5035.00,22,9,250,0,1,1,0,0
1,1,14,1.0,11.0,75776,0,2,1,1,4.0,1,6,3000.00,8,15,78,1,5,0,0,1
1,1,17,12.0,8.0,,354,4,3,0,5.0,3,1,2095.00,11,13,1,0,0,0,0,0
1,73,75,11.0,2.0,181,496,7,5,0,4.666666666666667,3,6,44500.00,20,15,66,0,2,1,0,0
6,185,247,1.0,2.0,62503,530,24,14,3,4.071428571428571,14,28,4693.00,19,15,115,0,0,1,0,0
1,73,75,11.0,12.0,14571,947,18,7,0,4.5,2,50,6827.00,14,14,239,1,2,2,1,0
2,226,24,6.0,2.0,3076,245,13,7,1,5.0,1,28,12834.00,15,18,338,0,4,0,0,0
1,225,21,6.0,2.0,803,492,12,7,1,4.0,1,13,12900.00,19,12,40,0,0,1,0,0
5,235,518,6.0,2.0,233,923,7,5,0,5.0,1,7,8050.00,16,20,51,0,1,0,0,1
1,1,526,20.0,8.0,19753,7,3,3,1,4.5,2,12,3000.00,20,18,429,0,6,1,1,1
6,185,247,8.0,12.0,2336,405,7,3,0,5.0,3,16,6449.00,15,19,99,0,4,2,0,0
1,225,22,6.0,12.0,49086,565,9,4,0,4.0,1,20,845.00,18,20,1,0,0,0,0,1
6,185,247,11.0,9.0,4972,188,39,35,4,4.21875,32,40,15120.00,18,16,21,0,1,2,0,1
4,183,200,44.0,8.0,1451,0,1,1,0,5.0,1,0,700.00,11,10,22,0,0,0,0,1
4,183,167,2.0,8.0,1738,116,3,2,1,3.0,2,6,4600.00,18,9,278,0,5,0,0,0
1,1,14,12.0,8.0,1309,629,21,15,3,4.666666666666667,12,32,30219.00,11,13,1,0,0,0,0,0
1,1,11,50.0,8.0,594,0,2,1,0,5.0,1,2,500.00,19,13,17,1,1,0,1,1
1,1,14,11.0,8.0,14,108,18,18,0,5.0,18,11,5250.00,13,15,1,0,0,0,0,1
4,183,167,1.0,12.0,24823,193,2,2,1,4.0,2,1,2300.00,15,19,27,0,1,0,1,1
4,183,167,6.0,9.0,1738,394,25,16,2,4.1875,16,13,17100.00,12,15,2,0,0,1,0,0
1,73,75,6.0,8.0,17674,451,6,3,0,5.0,3,16,3590.00,16,16,23,1,2,2,1,0
7,184,584,1.0,8.0,75441,0,1,1,0,5.0,1,3,250.00,12,18,149,0,3,0,1,1
5,186,207,4.0,8.0,68538,0,2,1,0,5.0,1,1,400.00,13,17,27,1,1,0,0,0
5,186,65,12.0,2.0,3015,88,3,1,1,5.0,1,8,1675.00,11,17,365,0,6,0,0,0
7,184,72,12.0,11.0,2345,1162,142,140,2,3.5,2,64,78524.00,11,17,173,0,0,0,0,1
7,184,72,12.0,11.0,2528,1172,142,139,0,4.857142857142857,7,31,15784.00,21,17,163,0,0,0,0,1
7,184,72,12.0,11.0,2528,1155,129,127,1,4.25,4,8,29230.00,12,17,172,0,0,0,0,1
,338,347,6.0,8.0,137528,339,14,9,0,5.0,9,13,740.00,12,14,49,0,4,1,0,0
7,184,72,1.0,12.0,1514,477,22,14,1,4.6923076923076925,13,13,18450.00,17,11,17,0,0,1,0,0
2,226,23,6.0,12.0,2552,326,23,13,1,4.333333333333333,9,31,23088.00,11,11,143,0,5,3,0,0
4,183,200,4.0,2.0,25864,1111,76,35,1,4.8,5,194,29418.00,8,20,179,1,1,0,0,1
5,235,144,49.0,9.0,2130,113,22,15,2,4.6,10,23,11440.00,19,11,15,0,0,0,0,0
1,1,14,5.0,9.0,595,44,7,3,1,3.0,3,15,14950.00,6,12,125,0,6,0,0,0
5,186,207,47.0,9.0,1814,67,8,2,0,5.0,1,0,1050.00,16,18,1,0,0,0,0,0
4,183,339,44.0,9.0,1738,880,5,3,0,3.0,1,2,5800.00,23,15,39,1,0,0,0,0
1,225,21,11.0,2.0,4126,403,11,4,0,5.0,3,9,2560.00,14,17,2,0,0,1,0,0
1,225,22,6.0,12.0,1047,157,5,3,0,5.0,3,15,6850.00,16,19,26,0,0,0,0,0
7,184,72,11.0,9.0,65288,146,8,8,0,4.75,4,15,13716.00,18,14,259,0,5,4,0,1
1,1,14,5.0,12.0,123669,531,2,2,0,5.0,2,1,2449.00,11,18,6,0,0,0,1,1
1,1,587,6.0,12.0,19753,1,3,1,0,5.0,1,2,550.00,16,11,114,1,0,0,1,0
4,183,668,1.0,12.0,2661,357,11,8,0,4.5,4,17,9859.00,11,16,52,1,0,0,1,0
6,185,247,17.0,12.0,64798,7,2,1,0,4.0,1,3,340.00,10,12,49,0,0,1,1,0
1,1,14,1.0,12.0,1341,349,7,4,0,5.0,4,10,2749.00,14,9,210,0,2,1,1,1
1,1,13,29.0,2.0,73219,126,2,2,1,5.0,2,1,800.00,20,14,17,0,0,1,0,1
4,183,167,11.0,9.0,25864,288,15,11,0,4.5,4,37,12900.00,18,11,16,1,2,0,0,0
4,183,167,20.0,8.0,1451,434,4,2,1,4.0,1,13,2200.00,17,9,15,0,1,1,0,1
6,185,247,6.0,12.0,2336,299,9,7,1,5.0,1,7,3340.00,17,12,306,0,0,0,0,1
8,627,628,7.0,2.0,86043,445,7,5,2,1.0,1,20,11700.00,22,0,-22,0,0,0,0,1
4,183,167,11.0,2.0,1738,335,10,9,0,5.0,2,11,36000.00,23,15,87,0,0,0,0,1
6,185,227,11.0,9.0,1408,305,15,6,0,5.0,5,7,10850.00,11,13,1,0,0,0,0,1
5,186,207,11.0,9.0,3015,241,96,80,5,3.9375,48,52,39200.00,12,9,20,0,0,0,1,1
1,1,587,1.0,12.0,19753,174,5,3,1,5.0,1,8,2650.00,16,19,2,1,0,0,1,0
3,221,222,62.0,8.0,73745,29,4,1,0,5.0,1,10,2500.00,9,10,0,0,0,1,0,0
1,1,11,1.0,2.0,28,0,4,1,0,5.0,1,6,2499.00,18,9,182,1,3,0,0,0
5,186,694,1.0,8.0,68538,717,5,4,0,3.0,2,7,6400.00,13,11,21,0,1,0,0,1
1,1,618,36.0,8.0,17977,294,17,15,0,5.0,15,31,2589.00,12,20,1303,0,7,1,0,1
2,226,26,2.0,8.0,3429,854,37,3,3,3.6666666666666665,3,56,7300.00,23,11,35,1,1,1,0,0
5,186,64,18.0,12.0,448,622,30,9,1,5.0,6,46,11489.30,12,15,218,1,0,1,0,0
5,186,207,4.0,2.0,99724,64,21,17,0,3.9166666666666665,12,31,18065.00,18,13,210,1,1,0,1,1
1,1,10,45.0,11.0,65148,21,3,3,0,5.0,1,4,900.00,14,16,241,0,3,0,0,1
8,627,628,7.0,2.0,86043,232,6,2,0,5.0,1,1,3200.00,22,0,-22,0,0,0,0,1
6,185,247,1.0,11.0,74555,176,9,5,0,4.4,5,6,4099.00,16,17,24,0,1,1,0,0
7,184,72,4.0,11.0,75857,120,23,8,1,5.0,1,31,3930.00,19,9,133,0,2,2,0,0
2,226,295,49.0,12.0,3076,243,13,1,0,5.0,1,23,1100.00,14,16,145,1,3,1,0,0
5,235,518,6.0,2.0,233,38,19,7,2,3.6666666666666665,3,28,6800.00,18,12,41,1,2,0,0,0
2,226,26,12.0,2.0,3429,497,17,5,0,1.0,1,55,35809.00,21,20,190,0,12,0,0,1
3,3,152,9.0,8.0,,1045,15,6,0,4.8,5,19,12948.00,17,9,207,0,0,0,0,0
5,186,207,1.0,2.0,99724,711,16,12,0,5.0,4,35,9493.00,14,15,0,0,0,0,0,1
2,226,26,50.0,2.0,101575,161,8,3,0,5.0,1,16,13250.00,13,19,101,0,5,0,0,1
1,225,22,12.0,8.0,2322,805,62,30,8,4.214285714285714,28,147,25483.40,16,10,89,0,4,5,1,0
7,184,72,11.0,8.0,65288,221,50,50,0,5.0,48,2,842.00,22,9,10,0,0,0,0,1
1,1,14,11.0,12.0,277,257,7,3,0,5.0,1,13,1500.00,18,16,261,1,5,2,0,0
6,185,488,4.0,6.0,99658,711,68,54,4,4.666666666666667,15,61,28777.00,15,10,162,0,0,1,0,1
2,226,26,50.0,2.0,9,439,34,27,0,5.0,26,50,94737.00,11,20,8,0,2,0,0,1
7,184,72,12.0,12.0,20743,195,5,3,0,5.0,2,19,4030.00,18,20,169,0,6,3,1,0
5,186,207,6.0,2.0,65591,4,2,2,1,2.0,1,3,500.00,20,13,16,0,1,0,0,1
8,333,693,11.0,8.0,133849,235,5,3,0,2.0,1,1,900.00,11,15,99,0,1,0,0,1
3,505,260,1.0,8.0,1109,516,11,5,2,4.25,4,34,18854.00,11,13,1,0,0,1,0,1
1,1,10,49.0,8.0,2153,426,5,3,1,5.0,2,7,4200.00,11,17,5,1,1,1,0,1
3,3,152,2.0,9.0,1809,163,3,1,0,5.0,1,1,2725.00,10,16,5,1,1,0,0,0
4,183,571,68.0,12.0,1738,0,2,2,0,5.0,1,2,3980.00,11,11,23,0,1,1,0,1
2,226,25,5.0,8.0,76077,482,9,7,0,4.833333333333333,6,19,33395.00,16,16,191,1,2,0,0,1
1,1,14,5.0,9.0,595,172,3,2,0,5.0,1,6,13300.00,19,10,14,0,2,1,0,0
1,1,10,11.0,2.0,1309,0,1,1,0,5.0,1,0,2200.00,18,10,15,0,0,0,0,1
7,184,584,6.0,8.0,5870,339,14,9,0,5.0,9,13,740.00,20,18,21,0,0,0,1,1
6,185,488,6.0,8.0,2330,406,33,27,2,4.909090909090909,22,56,18220.50,12,16,27,0,1,1,1,1
6,185,227,11.0,8.0,1751,570,28,17,0,5.0,8,54,9825.00,11,14,98,0,8,0,0,0
8,627,628,7.0,2.0,86043,68,2,2,0,5.0,1,0,200.00,22,0,-22,0,0,0,0,1
5,235,144,1.0,2.0,233,1103,16,8,0,5.0,1,34,10110.00,12,22,9,0,2,0,0,1
1,1,14,12.0,9.0,975,968,19,15,0,4.545454545454546,11,10,13507.00,12,15,122,0,1,0,1,0
1,1,18,2.0,2.0,3836,1107,83,45,4,4.714285714285714,28,99,63545.00,17,11,17,0,0,1,0,1
5,186,563,6.0,12.0,78623,187,10,5,0,5.0,1,10,2458.00,16,15,790,0,3,0,0,0
1,1,217,11.0,8.0,3375,548,303,292,1,4.996515679442509,287,102,286951.00,21,17,19,0,0,0,0,1
1,1,587,1.0,12.0,44519,599,3,2,0,1.0,1,2,2050.00,16,19,98,0,1,2,1,0
2,226,279,2.0,12.0,74777,1175,15,11,1,5.0,1,20,1898.00,13,12,22,1,0,0,1,0
7,184,72,12.0,4.0,2528,1172,142,139,0,4.857142857142857,7,31,15784.00,15,17,169,0,0,0,0,1
1,1,11,2.0,8.0,1047,282,5,5,1,3.0,2,12,4040.00,20,18,93,0,2,0,0,1
1,73,82,5.0,12.0,595,467,9,4,1,4.666666666666667,3,9,1800.00,15,14,310,0,8,1,1,1
6,185,227,11.0,8.0,74981,0,2,1,0,5.0,1,0,700.00,14,12,69,1,0,0,0,0
6,185,247,2.0,12.0,2330,295,25,24,2,5.0,2,39,22225.00,13,12,94,0,3,1,1,1
3,221,222,6.0,9.0,,561,5,4,0,5.0,4,8,7517.00,22,12,-10,0,0,0,0,0
3,224,301,5.0,5.0,12983,588,7,4,0,5.0,4,5,6899.00,15,10,66,1,0,1,0,0
5,186,64,11.0,11.0,68538,1134,58,23,8,3.4166666666666665,12,126,26646.00,12,9,92,0,4,2,0,0
1,1,19,6.0,8.0,2526,436,8,7,0,5.0,5,3,11188.00,7,18,34,0,1,2,0,0
8,455,457,36.0,2.0,17256,256,5,2,0,5.0,1,1,5490.00,16,10,17,0,0,0,1,0
6,185,247,11.0,9.0,2336,169,18,16,1,4.846153846153846,13,18,17204.00,22,11,36,0,1,3,0,0
5,186,207,1.0,12.0,1937,331,16,8,2,3.0,6,18,2360.00,13,10,92,0,2,2,1,0
1,1,12,12.0,2.0,905,15,3,2,1,4.0,2,8,5500.00,22,17,18,1,1,0,0,0
6,185,488,4.0,6.0,99658,476,38,35,0,5.0,25,34,45002.20,16,12,19,0,0,0,0,1
1,1,587,6.0,12.0,56446,623,23,13,0,4.8,5,44,35399.00,12,20,103,0,3,1,0,1
7,184,72,11.0,9.0,13264,763,32,29,0,4.928571428571429,14,60,16118.00,18,14,43,0,1,1,0,1
6,185,488,12.0,12.0,74997,817,17,12,0,4.875,8,14,10555.00,15,12,20,0,0,0,1,1
6,185,247,51.0,2.0,73660,395,20,8,2,4.0,1,40,2694.00,12,10,357,0,8,8,0,0
4,183,167,6.0,2.0,2661,558,11,10,0,4.5,8,10,12100.00,12,15,2,0,0,0,0,1
2,226,25,20.0,2.0,19932,163,7,2,1,4.0,1,6,8100.00,13,10,116,1,1,1,0,0
1,73,501,6.0,12.0,2130,0,2,1,0,5.0,1,0,5075.00,11,20,8,1,0,0,1,0
8,455,457,2.0,2.0,17256,146,6,2,0,4.0,1,16,710.00,10,13,194,0,6,0,0,1
7,184,584,11.0,12.0,65288,346,7,4,0,4.25,4,21,5600.00,11,11,47,0,0,1,0,0
1,1,14,4.0,8.0,277,1060,21,17,0,3.888888888888889,9,16,15569.00,15,9,17,0,0,0,0,1
1,225,21,5.0,8.0,649,170,12,11,2,5.0,11,13,9779.00,7,11,3,0,1,0,0,1
5,186,586,5.0,2.0,79531,38,4,1,0,5.0,1,6,1250.00,11,9,501,0,2,2,0,0
2,226,26,12.0,8.0,2552,467,19,9,1,5.0,7,38,8567.00,18,10,39,0,2,3,0,0
4,183,167,1.0,2.0,1738,444,218,211,0,5.0,104,98,621040.00,17,11,113,0,0,0,0,1
2,226,23,1.0,11.0,18220,89,6,2,0,5.0,2,5,999.00,10,21,10,0,3,2,0,0
6,185,488,4.0,6.0,118931,888,16,9,0,5.0,2,47,10190.00,19,11,327,0,0,1,0,1
8,333,530,7.0,8.0,,462,6,3,0,5.0,2,0,200.00,18,20,1,0,0,0,0,0
3,221,223,51.0,8.0,15943,505,10,4,1,5.0,3,7,5054.00,4,9,4,0,0,0,0,0
5,186,207,11.0,8.0,3015,1213,139,108,3,4.769230769230769,26,94,43629.66,23,11,347,0,0,0,0,0
5,186,65,1.0,12.0,73946,76,5,3,0,5.0,1,8,25925.00,13,10,140,0,0,1,1,0
2,226,23,47.0,8.0,18220,115,5,1,0,5.0,1,16,13400.00,9,11,337,0,7,3,1,0
7,184,72,20.0,12.0,75988,506,19,8,0,5.0,1,47,3577.00,16,16,647,0,6,0,1,1
6,185,247,6.0,8.0,2330,178,30,27,2,4.565217391304348,23,43,8606.00,23,17,17,0,1,2,0,1
2,226,23,1.0,2.0,19518,789,4,3,0,5.0,1,6,479.00,10,17,78,0,5,4,0,0
6,185,488,4.0,6.0,99658,588,21,15,0,4.5,2,57,1838.00,18,11,256,0,0,1,0,1
7,184,72,12.0,11.0,2345,727,90,90,0,5.0,7,65,28022.50,11,19,247,0,1,0,0,1
1,1,14,12.0,12.0,905,371,2,1,1,5.0,1,1,500.00,17,17,119,0,1,2,0,0
6,185,247,1.0,8.0,74555,138,3,3,1,1.0,1,5,1040.00,17,17,23,0,2,0,0,1
3,224,434,18.0,8.0,,406,14,8,3,4.5,8,21,9411.00,11,15,3,0,0,0,0,0
5,186,207,4.0,8.0,99573,1201,15,6,0,5.0,4,33,27500.00,13,12,70,0,0,0,0,0
1,225,22,4.0,8.0,649,955,21,16,0,5.0,4,33,6189.00,10,15,4,0,0,0,0,0
1,1,14,12.0,8.0,905,989,16,12,0,5.0,11,3,3790.00,10,11,0,0,0,1,0,0
1,225,21,11.0,5.0,649,1222,345,270,7,4.888111888111888,143,212,74468.00,12,18,5,0,0,0,0,0
1,1,14,36.0,2.0,,429,4,3,0,5.0,1,2,4600.00,13,16,2,0,1,0,0,0
1,225,21,4.0,12.0,99688,1206,79,41,0,4.222222222222222,9,239,62631.00,15,13,21,0,1,0,0,1
5,235,518,5.0,2.0,233,957,23,23,1,4.636363636363637,11,28,28632.00,13,20,102,0,2,0,0,1
5,186,64,11.0,9.0,1814,876,10,9,0,4.0,1,11,16420.00,11,16,196,0,3,1,0,1
6,185,247,51.0,12.0,4972,451,9,6,0,4.333333333333333,3,11,4399.00,18,19,72,0,1,1,0,0
1,1,67,4.0,12.0,99688,929,9,4,0,3.0,1,12,4370.00,14,11,20,0,0,1,0,0
8,333,693,18.0,8.0,74777,314,5,4,0,5.0,1,25,720.00,20,10,37,0,1,1,0,1
1,1,14,6.0,2.0,1047,157,9,4,1,5.0,1,3,7165.00,14,10,19,1,0,0,0,0
4,183,200,49.0,2.0,76174,153,8,3,0,5.0,1,12,3500.00,2,13,10,0,1,0,0,1
3,224,245,11.0,9.0,12983,587,29,22,2,4.4375,16,43,141345.00,22,20,309,0,3,0,0,1
3,221,223,43.0,8.0,233,483,31,14,0,3.4285714285714284,7,21,28160.53,12,15,2,0,0,0,0,0
4,183,571,5.0,12.0,2661,424,5,4,0,5.0,1,2,5540.00,11,19,55,0,1,1,1,0
5,186,207,6.0,8.0,3562,428,27,25,1,4.947368421052632,19,56,12650.00,20,15,306,0,2,1,0,1
1,1,12,47.0,8.0,17572,145,130,128,0,5.0,128,0,13423.00,11,18,6,0,0,0,0,1
3,3,152,2.0,8.0,2780,266,15,10,1,5.0,4,40,24230.00,10,9,310,0,3,0,0,0
6,185,247,6.0,8.0,2330,1209,47,45,0,4.9714285714285715,35,57,18953.00,18,12,41,0,2,1,1,1
3,3,152,1.0,2.0,3439,122,5,4,0,5.0,2,9,17350.00,11,20,80,0,2,0,0,1
4,183,668,47.0,12.0,1451,124,11,6,0,5.0,2,19,4250.00,10,17,150,1,1,0,0,1
7,184,644,4.0,2.0,99658,753,8,4,0,5.0,1,10,1050.00,19,9,349,0,5,3,1,0
8,433,590,49.0,10.0,34377,975,44,37,1,4.914285714285715,35,48,97496.00,12,9,140,0,1,1,0,1
5,186,207,20.0,2.0,3015,163,7,2,1,4.0,1,6,8100.00,18,10,87,0,1,0,0,0
7,184,72,12.0,4.0,2345,1138,70,68,2,4.5,2,29,10772.00,13,17,411,0,4,0,0,1
1,73,74,16.0,8.0,49086,110,2,1,0,4.0,1,0,1600.00,12,14,1,0,0,0,0,0
5,186,65,5.0,8.0,448,820,14,10,0,4.714285714285714,7,26,7816.00,15,17,97,1,5,1,0,0
5,186,207,12.0,8.0,3015,1168,48,37,2,4.470588235294118,17,58,60224.00,10,19,8,0,3,1,0,1
1,73,82,49.0,12.0,595,131,12,9,0,4.75,4,30,10000.00,12,17,172,1,4,0,0,0
